window_s,sigma_mult,max_hold_s,n,win_rate,mean_r,median_r,total_r,max_r,min_r,mean_mfe_r,mean_cost_r,median_hold_s,stop_rate,p_ge_1r,p_ge_2r,p_ge_3r,p_ge_5r,p_ge_10r,profit_factor,stratum
3,6.0,14400,378,0.07142857142857142,-2.3723967929027183,-2.6853043811058215,-896.7659877172275,63.10353530995112,-26.311642120294266,13.069052284988217,2.469936605223278,229.0,0.9259259259259259,0.06878306878306878,0.06613756613756613,0.06349206349206349,0.047619047619047616,0.026455026455026454,0.2869624267295285,selection_x_align:extreme|counter_trend
3,6.0,86400,376,0.0425531914893617,-0.5322465501298147,-2.7017562358061062,-200.12470284881033,136.68257248755333,-26.311642120294266,43.23167457398418,2.4725414253098292,225.5,0.9547872340425532,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.8455444098390503,selection_x_align:extreme|counter_trend
5,4.0,900,1036,0.15733590733590733,-1.9703197098330907,-2.3608016376791223,-2041.2512193870818,27.090653999145417,-16.46265343044546,3.5687480054891525,1.9849968614603988,197.0,0.7181467181467182,0.10521235521235521,0.07335907335907337,0.05308880308880309,0.03185328185328185,0.008687258687258687,0.19761536758452178,selection_x_align:extreme|counter_trend
5,4.0,3600,1033,0.12487899322362052,-1.8386515408996116,-2.479862490576438,-1899.3270417492988,65.50236963136754,-16.46265343044546,6.901519743192772,1.9875408464890973,197.0,0.8431752178121975,0.10261374636979671,0.08809293320425944,0.07841239109390126,0.0590513068731849,0.022265246853823813,0.3158921053790528,selection_x_align:extreme|counter_trend
5,4.0,14400,1028,0.07976653696498054,-1.5064374676665349,-2.5343785260062583,-1548.617716761198,77.97647102086364,-16.46265343044546,14.332887740493081,1.9881679779682164,195.0,0.9182879377431906,0.07392996108949416,0.07198443579766536,0.07003891050583658,0.0632295719844358,0.04085603112840467,0.475571268869632,selection_x_align:extreme|counter_trend
5,4.0,86400,1017,0.04424778761061947,-0.21340206830564526,-2.566553634576886,-217.02990346684123,136.68257248755333,-16.46265343044546,42.26805209888388,1.989514760353136,188.0,0.9547689282202556,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.04424778761061947,0.043264503441494594,0.9283434879608419,selection_x_align:extreme|counter_trend
5,6.0,900,260,0.17692307692307693,-2.2265230767850426,-2.37910031466794,-578.8959999641111,13.54842736017985,-16.84974778746899,3.4027178654833556,2.4577145294243645,331.5,0.6538461538461539,0.11153846153846154,0.07307692307692308,0.06153846153846154,0.03461538461538462,0.011538461538461539,0.18893528660961342,selection_x_align:extreme|counter_trend
5,6.0,3600,260,0.15384615384615385,-2.1263355246226436,-2.539787047549165,-552.8472364018874,65.50236963136754,-16.84974778746899,6.076515473399574,2.4577145294243645,331.5,0.8038461538461539,0.12692307692307692,0.09615384615384616,0.08846153846153847,0.06538461538461539,0.007692307692307693,0.2988784576734852,selection_x_align:extreme|counter_trend
5,6.0,14400,260,0.08846153846153847,-1.9347957479139246,-2.698811526605761,-503.0468944576204,77.97647102086364,-16.84974778746899,11.17135808436836,2.4577145294243645,331.5,0.9,0.07692307692307693,0.07692307692307693,0.07307692307692308,0.06153846153846154,0.038461538461538464,0.40876850863158365,selection_x_align:extreme|counter_trend
5,6.0,86400,257,0.04669260700389105,-0.6082307157630104,-2.757599244453815,-156.31529395109365,125.31659279709187,-16.84974778746899,36.03076049449121,2.4586857337547148,324.0,0.9494163424124513,0.04669260700389105,0.04669260700389105,0.04669260700389105,0.04669260700389105,0.038910505836575876,0.8229273030915741,selection_x_align:extreme|counter_trend
10,4.0,900,646,0.21362229102167182,-1.5527098999819338,-2.187047336775674,-1003.0505953883292,16.54528020676495,-18.23376562683341,3.568981153538688,1.8161767902532382,309.5,0.6393188854489165,0.15015479876160992,0.10371517027863777,0.07275541795665634,0.03560371517027864,0.006191950464396285,0.2749445942269314,selection_x_align:extreme|counter_trend
10,4.0,3600,645,0.16279069767441862,-1.4396017890425554,-2.3033190684166365,-928.5431539324483,30.48115965030112,-18.23376562683341,6.6187722831075995,1.8174322522312665,309.0,0.8077519379844961,0.14263565891472868,0.11937984496124031,0.10542635658914729,0.07751937984496124,0.02945736434108527,0.4117384438284397,selection_x_align:extreme|counter_trend
10,4.0,14400,642,0.09813084112149532,-1.276220061093748,-2.3656487820758976,-819.3332792221862,63.63771778156592,-18.23376562683341,13.388660114678704,1.8137083397207479,306.5,0.897196261682243,0.09345794392523364,0.08566978193146417,0.08099688473520249,0.06697819314641744,0.04205607476635514,0.5189543522894061,selection_x_align:extreme|counter_trend
10,4.0,86400,631,0.04754358161648178,-0.7551263207310998,-2.405315191373786,-476.48470838132397,130.69503471276238,-18.23376562683341,37.40210490833639,1.8140093641767574,291.0,0.9508716323296355,0.04754358161648178,0.044374009508716325,0.044374009508716325,0.042789223454833596,0.03803486529318542,0.7298322465864121,selection_x_align:extreme|counter_trend
10,6.0,900,119,0.19327731092436976,-1.8886313415380718,-2.089570970431069,-224.74712964303055,6.571427043749155,-12.991347837223108,3.132566969311633,1.9458855971801108,535.0,0.6386554621848739,0.12605042016806722,0.09243697478991597,0.04201680672268908,0.008403361344537815,0.0,0.1684341716904385,selection_x_align:extreme|counter_trend
10,6.0,3600,119,0.14285714285714285,-2.027252065432717,-2.2114216324450884,-241.24299578649328,8.881043621402625,-12.991347837223108,5.492138382033028,1.9458855971801108,535.0,0.7983193277310925,0.13445378151260504,0.10084033613445378,0.08403361344537816,0.05042016806722689,0.0,0.22035278894774318,selection_x_align:extreme|counter_trend
10,6.0,14400,119,0.10084033613445378,-1.9318230479972873,-2.3002398319653006,-229.8869427116772,39.59846638333635,-12.991347837223108,9.656201848740745,1.9458855971801108,535.0,0.8907563025210085,0.09243697478991597,0.07563025210084033,0.06722689075630252,0.04201680672268908,0.01680672268907563,0.30602609339592207,selection_x_align:extreme|counter_trend
10,6.0,86400,116,0.05172413793103448,-1.4754214795308347,-2.3574868192334435,-171.14889162557682,93.62917167786276,-12.991347837223108,21.224745837847163,1.937344666257544,456.0,0.9396551724137931,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.04310344827586207,0.02586206896551724,0.49419949589833817,selection_x_align:extreme|counter_trend
3,4.0,900,423,0.14420803782505912,-1.498127732239917,-2.1057635726088906,-633.7080307374848,8.114807781448182,-7.716441845020008,1.9813890849310212,1.4662800934972524,758.0,0.524822695035461,0.08983451536643026,0.04491725768321513,0.028368794326241134,0.009456264775413711,0.0,0.1486667029197278,selection_x_align:extreme|unknown
3,4.0,3600,423,0.1702127659574468,-1.3253414042786549,-2.132905415375454,-560.619414009871,14.980912816384045,-7.716441845020008,3.9425984084165133,1.4662800934972524,758.0,0.7304964539007093,0.12293144208037825,0.09456264775413711,0.07092198581560284,0.054373522458628844,0.016548463356973995,0.3312760435220893,selection_x_align:extreme|unknown
3,4.0,14400,423,0.12529550827423167,-1.3395804299680578,-2.1775505069296197,-566.6425218764884,22.880210540758657,-7.716441845020008,7.930188912646013,1.4662800934972524,758.0,0.8463356973995272,0.09929078014184398,0.08747044917257683,0.07328605200945626,0.061465721040189124,0.03309692671394799,0.38242823041011476,selection_x_align:extreme|unknown
3,4.0,86400,423,0.08983451536643026,-0.02595233322995423,-2.2109905556989675,-10.97783695627064,218.646025941726,-7.716441845020008,47.09110855929473,1.4662800934972524,758.0,0.9101654846335697,0.08983451536643026,0.08983451536643026,0.08983451536643026,0.08983451536643026,0.08983451536643026,0.9888157660309335,selection_x_align:extreme|unknown
3,6.0,900,133,0.12030075187969924,-1.7912094559507434,-1.7127015213596999,-238.23085764144886,6.960517501507949,-7.716441845020008,1.722474930128703,1.7636164004029766,900.0,0.44360902255639095,0.03759398496240601,0.015037593984962405,0.015037593984962405,0.007518796992481203,0.0,0.07027393400068495,selection_x_align:extreme|unknown
3,6.0,3600,133,0.19548872180451127,-1.7432963923659324,-2.1109472853691686,-231.858420184669,11.49887989469715,-7.716441845020008,3.1653448192228764,1.7636164004029766,1244.0,0.6766917293233082,0.11278195488721804,0.06766917293233082,0.045112781954887216,0.022556390977443608,0.007518796992481203,0.1985339459436884,selection_x_align:extreme|unknown
3,6.0,14400,133,0.13533834586466165,-1.712890117030921,-2.2107212427718856,-227.8143855651125,19.923272109576686,-7.716441845020008,6.679616252076266,1.7636164004029766,1244.0,0.8345864661654135,0.08270676691729323,0.06015037593984962,0.05263157894736842,0.045112781954887216,0.03007518796992481,0.29651566018017866,selection_x_align:extreme|unknown
3,6.0,86400,133,0.10526315789473684,-0.09951013809229574,-2.2474633941444435,-13.234848366275333,73.98258658347699,-7.716441845020008,36.93496376534725,1.7636164004029766,1244.0,0.8947368421052632,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.9612913416545041,selection_x_align:extreme|unknown
5,4.0,900,304,0.1513157894736842,-1.4783971533046179,-2.105471724427845,-449.4327346046038,6.960517501507949,-6.965872321579972,2.2024504475633986,1.5226519163068422,847.5,0.5098684210526315,0.10526315789473684,0.05263157894736842,0.023026315789473683,0.009868421052631578,0.0,0.15540769827363954,selection_x_align:extreme|unknown
5,4.0,3600,304,0.19407894736842105,-1.229739050638178,-2.146188994093169,-373.8406713940061,14.093485094412042,-7.003516265872068,4.279498070769155,1.5226519163068422,847.5,0.7105263157894737,0.14802631578947367,0.11842105263157894,0.0756578947368421,0.05592105263157895,0.01644736842105263,0.3792510319431595,selection_x_align:extreme|unknown
5,4.0,14400,304,0.13486842105263158,-1.3065309206661004,-2.212531346400126,-397.18539988249455,24.03770099091036,-7.003516265872068,7.947760995184051,1.5226519163068422,847.5,0.8453947368421053,0.10526315789473684,0.08881578947368421,0.08223684210526316,0.07236842105263158,0.029605263157894735,0.4122080646610701,selection_x_align:extreme|unknown
5,4.0,86400,304,0.08552631578947369,-0.5415713268051399,-2.262441433748289,-164.63768334876252,78.52298872814725,-7.003516265872068,44.561743093859064,1.5226519163068422,847.5,0.9144736842105263,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.08552631578947369,0.7735022855557181,selection_x_align:extreme|unknown
5,6.0,900,81,0.07407407407407407,-2.1561946819032314,-2.105465706657334,-174.65176923416175,2.608271332473413,-7.716441845020008,2.0123551675680327,2.0329416047078714,900.0,0.49382716049382713,0.037037037037037035,0.024691358024691357,0.0,0.0,0.0,0.037516701433792154,selection_x_align:extreme|unknown
5,6.0,3600,81,0.14814814814814814,-2.1700077168799936,-2.4241119695345215,-175.7706250672795,5.062340871006985,-7.716441845020008,3.586054401733052,2.0329416047078714,991.0,0.691358024691358,0.07407407407407407,0.037037037037037035,0.024691358024691357,0.012345679012345678,0.0,0.09929658254816473,selection_x_align:extreme|unknown
5,6.0,14400,81,0.04938271604938271,-2.344350089843693,-2.4869194689186647,-189.89235727733913,19.923272109576686,-7.716441845020008,6.7702790925586935,2.0329416047078714,991.0,0.9012345679012346,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.037037037037037035,0.024691358024691357,0.17497818599380358,selection_x_align:extreme|unknown
5,6.0,86400,81,0.04938271604938271,-2.062181195120531,-2.576957232014143,-167.03667680476303,26.278284148006144,-7.716441845020008,35.70331407020193,2.0329416047078714,991.0,0.9506172839506173,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.04938271604938271,0.3000138762751529,selection_x_align:extreme|unknown
10,4.0,900,186,0.16666666666666666,-1.2981804628999905,-1.645667872594073,-241.46156609939823,9.460072084571555,-6.965872321579972,2.4328222270930455,1.4983735638111941,900.0,0.46236559139784944,0.10752688172043011,0.05913978494623656,0.03225806451612903,0.010752688172043012,0.0,0.19497246309055152,selection_x_align:extreme|unknown
10,4.0,3600,186,0.1989247311827957,-1.2813814616925099,-2.1163966210439904,-238.33695187480686,14.093485094412042,-7.003516265872068,4.428010514927513,1.4983735638111941,1086.0,0.6774193548387096,0.13440860215053763,0.0967741935483871,0.06451612903225806,0.053763440860215055,0.010752688172043012,0.3331366465117988,selection_x_align:extreme|unknown
10,4.0,14400,186,0.0967741935483871,-1.8486764136918556,-2.209193934757871,-343.85381294668514,10.281354422689319,-7.003516265872068,7.0458894253853455,1.4983735638111941,1086.0,0.8709677419354839,0.06989247311827956,0.05913978494623656,0.053763440860215055,0.04838709677419355,0.005376344086021506,0.18438637734452482,selection_x_align:extreme|unknown
10,4.0,86400,186,0.06451612903225806,-1.3368643366453346,-2.2380183118093346,-248.65676661603223,26.278284148006144,-7.003516265872068,45.76825272281418,1.4983735638111941,1086.0,0.9354838709677419,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.05913978494623656,0.4450145946424102,selection_x_align:extreme|unknown
10,6.0,900,42,0.14285714285714285,-1.5483703164610254,-1.0859669944317205,-65.03155329136307,2.4516296433565117,-7.850476910782262,1.9224050558460148,1.7119387818908849,900.0,0.3333333333333333,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.07779138359160637,selection_x_align:extreme|unknown
10,6.0,3600,42,0.23809523809523808,-1.501554985343285,-2.1058145813616216,-63.06530938441797,5.066109345553359,-7.850476910782262,3.0813301222303515,1.7119387818908849,2884.0,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.0,0.21160492250005278,selection_x_align:extreme|unknown
10,6.0,14400,42,0.09523809523809523,-1.9129681703894033,-2.214175105587387,-80.34466315635494,10.281354422689319,-7.850476910782262,4.475038362787227,1.7119387818908849,2884.0,0.8333333333333334,0.07142857142857142,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.023809523809523808,0.2114773755657733,selection_x_align:extreme|unknown
10,6.0,86400,42,0.09523809523809523,-0.939187282602105,-2.214175105587387,-39.44586586928841,26.278284148006144,-7.850476910782262,34.46980023391027,1.7119387818908849,2884.0,0.9047619047619048,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.07142857142857142,0.6294719693010408,selection_x_align:extreme|unknown
3,4.0,900,1729,0.13938692886061307,-1.8984812991923874,-2.403829314244457,-3282.474166303638,25.26605200857959,-34.319962568006986,4.997120917549793,1.9646685923895695,143.0,0.7368421052631579,0.09543088490456912,0.0746096009253904,0.061885482938114515,0.045112781954887216,0.01850780798149219,0.23708485797792248,selection_x_align:extreme|with_trend
3,4.0,3600,1727,0.11464968152866242,-1.6325632175824683,-2.467888876641858,-2819.4366767649226,134.89683976886445,-34.319962568006986,10.00882659410999,1.9655986858840249,143.0,0.8604516502605675,0.09322524609148813,0.08338158656629995,0.07411696583671105,0.056745801968731906,0.03705848291835553,0.3966226892365083,selection_x_align:extreme|with_trend
3,4.0,14400,1722,0.07491289198606271,-1.2738214069773774,-2.511763019118164,-2193.520462815044,138.8810216115046,-34.319962568006986,21.673990323106917,1.966784888074446,141.5,0.921602787456446,0.07375145180023229,0.070267131242741,0.06736353077816493,0.056910569105691054,0.04587688734030197,0.5522502060298722,selection_x_align:extreme|with_trend
3,4.0,86400,1701,0.04526748971193416,-0.00035218995861997614,-2.544098888609097,-0.5990751196125794,200.01668992419587,-34.319962568006986,54.7647282676512,1.9672186879227287,133.0,0.9547325102880658,0.04526748971193416,0.04526748971193416,0.04526748971193416,0.04526748971193416,0.04467960023515579,0.9998803240132742,selection_x_align:extreme|with_trend
3,6.0,900,557,0.1436265709156194,-2.378753161046413,-2.642008791744402,-1324.965510702852,20.849059890525766,-29.101322941840728,4.786887794071426,2.432956731885866,114.0,0.7396768402154399,0.09156193895870736,0.07360861759425494,0.06104129263913824,0.04308797127468582,0.012567324955116697,0.19041833134949343,selection_x_align:extreme|with_trend
3,6.0,3600,556,0.1366906474820144,-2.1009300164828604,-2.6997845204574418,-1168.1170891644704,114.88276214375634,-29.101322941840728,9.515892419774575,2.4353541360799054,110.5,0.8363309352517986,0.10251798561151079,0.08633093525179857,0.0737410071942446,0.052158273381294966,0.023381294964028777,0.32016079279285625,selection_x_align:extreme|with_trend
3,6.0,14400,553,0.08860759493670886,-1.8649716916550125,-2.793459820368887,-1031.329345485222,109.91479247451863,-29.101322941840728,18.319874157737132,2.4378077505471256,105.0,0.9023508137432188,0.08499095840867993,0.07775768535262206,0.07414104882459313,0.06148282097649186,0.04159132007233273,0.4289926993589093,selection_x_align:extreme|with_trend
3,6.0,86400,547,0.062157221206581355,0.060413548420861635,-2.842716682064461,33.046210986211314,176.27496788550232,-29.101322941840728,49.222023509920014,2.4386867251832913,104.0,0.9360146252285192,0.062157221206581355,0.062157221206581355,0.062157221206581355,0.062157221206581355,0.0603290676416819,1.0179131832317896,selection_x_align:extreme|with_trend
5,4.0,900,1208,0.16473509933774835,-1.7174106634224373,-2.4104227709956825,-2074.632081414304,25.26605200857959,-22.172341616376272,4.929760911253833,2.037103467667418,196.5,0.7152317880794702,0.12334437086092716,0.09933774834437085,0.076158940397351,0.054635761589403975,0.024834437086092714,0.30561057996147856,selection_x_align:extreme|with_trend
5,4.0,3600,1207,0.14333057166528584,-1.4431549059254518,-2.5179946407059877,-1741.8879714520203,114.88276214375634,-22.172341616376272,9.784204916102405,2.0378798582785755,196.0,0.8309859154929577,0.115990057995029,0.09942004971002485,0.0927920463960232,0.07207953603976802,0.04308202154101077,0.4620129702675757,selection_x_align:extreme|with_trend
5,4.0,14400,1203,0.09393183707398171,-1.0219209695390743,-2.5940958003437733,-1229.3709263555063,109.91479247451863,-22.172341616376272,21.24135065564436,2.039770124696064,194.0,0.9010806317539485,0.0914380714879468,0.0831255195344971,0.0798004987531172,0.06816292601828762,0.05403158769742311,0.6424326215601931,selection_x_align:extreme|with_trend
5,4.0,86400,1182,0.0532994923857868,0.23281296776096874,-2.656882273995347,275.18492789346504,200.01668992419587,-22.172341616376272,52.51438697080108,2.040901131489041,178.5,0.9458544839255499,0.0532994923857868,0.0532994923857868,0.05245346869712352,0.05245346869712352,0.051607445008460234,1.077466131547944,selection_x_align:extreme|with_trend
5,6.0,900,381,0.13910761154855644,-2.429306354428295,-2.5299491350912096,-925.5657210371804,22.65705472102922,-26.178555844215566,4.829021495109535,2.5144566940332638,168.0,0.7165354330708661,0.10761154855643044,0.08923884514435695,0.06561679790026247,0.03937007874015748,0.013123359580052493,0.1916510407844483,selection_x_align:extreme|with_trend
5,6.0,3600,381,0.13385826771653545,-2.2812031157709347,-2.6686005788265508,-869.1383871087261,105.54301488102463,-26.178555844215566,9.838008291144316,2.5144566940332638,168.0,0.8346456692913385,0.09973753280839895,0.08136482939632546,0.07086614173228346,0.049868766404199474,0.023622047244094488,0.2919289998650061,selection_x_align:extreme|with_trend
5,6.0,14400,379,0.09762532981530343,-2.0991002628571818,-2.691849369605791,-795.5589996228719,93.375970656792,-26.178555844215566,18.794721076393294,2.5229501957663043,162.0,0.8891820580474934,0.09234828496042216,0.0870712401055409,0.08443271767810026,0.06068601583113457,0.036939313984168866,0.3729329935829873,selection_x_align:extreme|with_trend
5,6.0,86400,373,0.06702412868632708,-0.40483590747447595,-2.7868562728911983,-151.00379348797952,70.54618390987658,-26.178555844215566,46.00146230171825,2.5226014815035156,146.0,0.9302949061662198,0.06702412868632708,0.06702412868632708,0.064343163538874,0.064343163538874,0.06166219839142091,0.8836045338496602,selection_x_align:extreme|with_trend
10,4.0,900,848,0.20872641509433962,-1.3312767163617312,-2.169182433492068,-1128.9226554747481,30.169747116673683,-24.59506011038262,5.2584363460574455,1.8934623993070174,287.5,0.6709905660377359,0.15330188679245282,0.11910377358490566,0.10377358490566038,0.06839622641509434,0.027122641509433963,0.4189428052335468,selection_x_align:extreme|with_trend
10,4.0,3600,847,0.1652892561983471,-1.2455870404189218,-2.332954838546364,-1055.0122232348267,43.2138408768955,-24.59506011038262,10.180299394637462,1.894053936601353,287.0,0.807556080283353,0.1357733175914994,0.11688311688311688,0.10979929161747344,0.08618654073199528,0.04604486422668241,0.5083628764279144,selection_x_align:extreme|with_trend
10,4.0,14400,843,0.1162514827995255,-0.6503413584470158,-2.3798690055446814,-548.2377651708343,69.72568570215843,-24.59506011038262,19.65933377338757,1.8961867990057424,285.0,0.8790035587188612,0.1103202846975089,0.10201660735468565,0.10083036773428232,0.08659549228944247,0.06998813760379596,0.7582758434381959,selection_x_align:extreme|with_trend
10,4.0,86400,824,0.0691747572815534,0.9513104078157666,-2.4197470041279523,783.8797760401917,186.8737147257229,-24.59506011038262,48.549996869114516,1.8968353915799514,264.0,0.9308252427184466,0.0691747572815534,0.0691747572815534,0.06796116504854369,0.06674757281553398,0.06310679611650485,1.3358566591033136,selection_x_align:extreme|with_trend
10,6.0,900,257,0.2529182879377432,-1.3247598489853127,-1.964967872212206,-340.46328118922537,28.569171522718502,-20.372392340002722,4.499153701225582,1.9926953496905735,467.0,0.5992217898832685,0.1867704280155642,0.13229571984435798,0.10116731517509728,0.058365758754863814,0.01556420233463035,0.41347466547852,selection_x_align:extreme|with_trend
10,6.0,3600,257,0.21011673151750973,-1.2662667350756687,-2.1392816556864434,-325.4305509144468,39.38260890773274,-20.372392340002722,7.876770141890401,1.9926953496905735,467.0,0.7509727626459144,0.16731517509727625,0.1517509727626459,0.12840466926070038,0.10116731517509728,0.0311284046692607,0.49924644645539235,selection_x_align:extreme|with_trend
10,6.0,14400,255,0.1607843137254902,-1.022038975898454,-2.254871413320651,-260.6199388541058,34.84256478651643,-20.372392340002722,14.428230116938215,2.0021400809180196,409.0,0.8274509803921568,0.1450980392156863,0.13333333333333333,0.12156862745098039,0.0784313725490196,0.06666666666666667,0.6242257048692917,selection_x_align:extreme|with_trend
10,6.0,86400,252,0.10714285714285714,0.8187508791642543,-2.330479586561836,206.32522154939207,61.93905357988993,-20.372392340002722,37.77723565881259,2.0128824677331787,358.5,0.8888888888888888,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.10317460317460317,0.0873015873015873,1.2848976020750809,selection_x_align:extreme|with_trend
3,4.0,900,2280,0.14912280701754385,-1.4031104981259341,-2.1060003608400626,-3199.09193572713,22.803813770718616,-9.362404173360323,1.7185847607682356,1.3870928142296977,785.0,0.5232456140350877,0.07324561403508772,0.04342105263157895,0.029385964912280703,0.010964912280701754,0.0017543859649122807,0.15802715390999628,selection_x_side:control|long
3,4.0,3600,2265,0.16070640176600443,-1.4343338849932052,-2.134350751315257,-3248.7662495096097,31.315546490064047,-9.362404173360323,3.39643213728668,1.3886110383853845,778.0,0.7456953642384105,0.10860927152317881,0.0781456953642384,0.0565121412803532,0.029580573951434878,0.009271523178807948,0.25583554290519434,selection_x_side:control|long
3,4.0,14400,2248,0.09341637010676157,-1.3983100429916806,-2.172067343941471,-3143.4009766452978,52.40286643678597,-9.362404173360323,6.788909989135023,1.3894591957711027,756.5,0.8838967971530249,0.08718861209964412,0.07384341637010676,0.06316725978647687,0.04448398576512456,0.023576512455516015,0.36089103934669997,selection_x_side:control|long
3,4.0,86400,2184,0.027014652014652016,-1.6187642580258557,-2.2054632934827723,-3535.381139528469,78.27553401678033,-9.362404173360323,16.37731472761164,1.3872709932516056,715.5,0.9720695970695971,0.024725274725274724,0.02197802197802198,0.02152014652014652,0.018772893772893772,0.016483516483516484,0.3226057892685843,selection_x_side:control|long
3,6.0,900,851,0.13278495887191538,-1.6319215873989321,-2.1057154070695043,-1388.7652708764913,10.618449492082707,-9.362404173360323,1.704651367043488,1.6322268776058722,900.0,0.4900117508813161,0.06933019976498238,0.036427732079905996,0.023501762632197415,0.007050528789659225,0.0011750881316098707,0.11867423616471937,selection_x_side:control|long
3,6.0,3600,843,0.15658362989323843,-1.6770819637923422,-2.1655106247702087,-1413.7800954769446,17.40550173338798,-9.362404173360323,3.1342404394639702,1.6354312321609086,910.0,0.7105575326215896,0.10320284697508897,0.06524317912218268,0.042704626334519574,0.027283511269276393,0.0035587188612099642,0.1984978585287723,selection_x_side:control|long
3,6.0,14400,834,0.09712230215827339,-1.8067784330192243,-2.269527624585801,-1506.853213138033,49.70391981255131,-9.362404173360323,6.027761208895886,1.638782346369684,899.5,0.8669064748201439,0.08273381294964029,0.06594724220623502,0.050359712230215826,0.03117505995203837,0.017985611510791366,0.24051427084748708,selection_x_side:control|long
3,6.0,86400,813,0.033210332103321034,-1.9189286811144055,-2.3499732649884058,-1560.0890177460117,70.68488183722664,-9.362404173360323,14.699618394062885,1.629518605794737,818.0,0.964329643296433,0.028290282902829027,0.024600246002460024,0.023370233702337023,0.01968019680196802,0.015990159901599015,0.26438595647996377,selection_x_side:control|long
5,4.0,900,1704,0.1619718309859155,-1.3720608209331948,-2.1037274067521166,-2337.991638870164,13.162386611369774,-10.697096455052232,1.7900865113548545,1.4459412835210264,900.0,0.49765258215962443,0.07981220657276995,0.04460093896713615,0.029342723004694836,0.011150234741784037,0.002347417840375587,0.1708611914932683,selection_x_side:control|long
5,4.0,3600,1695,0.16755162241887905,-1.4476866248721096,-2.15250668099526,-2453.8288291582257,16.65904294466388,-10.697096455052232,3.4413455660529175,1.446859824772199,897.0,0.7238938053097345,0.11091445427728613,0.08023598820058997,0.05486725663716814,0.02831858407079646,0.00943952802359882,0.2530291382127656,selection_x_side:control|long
5,4.0,14400,1677,0.10316040548598689,-1.337934483302112,-2.1923655783468594,-2243.716128497642,52.40286643678597,-10.697096455052232,6.9834329741737555,1.4491644926861569,862.0,0.8688133571854502,0.09123434704830054,0.08109719737626714,0.06738223017292785,0.04531902206320811,0.026833631484794274,0.3952801287632545,selection_x_side:control|long
5,4.0,86400,1633,0.032455603184323334,-1.5681768924183777,-2.242072983199949,-2560.8328653192107,71.88040700901627,-10.697096455052232,16.464344852342496,1.4467548144502227,799.0,0.966319657072872,0.02878138395590937,0.025719534598897736,0.025719534598897736,0.023270055113288425,0.018983466013472138,0.3578068856194134,selection_x_side:control|long
5,6.0,900,556,0.1223021582733813,-1.7637320095185653,-2.131516332717207,-980.6349972923223,9.070812271141373,-10.697096455052232,1.8404286698056136,1.7423555397123618,812.0,0.5179856115107914,0.06294964028776978,0.03776978417266187,0.025179856115107913,0.00539568345323741,0.0,0.10785582693932606,selection_x_side:control|long
5,6.0,3600,552,0.161231884057971,-1.8073418005992536,-2.274860488399541,-997.652673930788,14.868652794017393,-10.697096455052232,3.177270618025648,1.7442217635856094,799.0,0.7119565217391305,0.09782608695652174,0.06340579710144928,0.03804347826086957,0.021739130434782608,0.005434782608695652,0.1800931051799565,selection_x_side:control|long
5,6.0,14400,545,0.10825688073394496,-1.7845123596728378,-2.346575665615693,-972.5592360216966,49.70391981255131,-10.697096455052232,6.024099387629964,1.7491651429163597,782.0,0.8495412844036697,0.09174311926605505,0.07706422018348624,0.05321100917431193,0.031192660550458717,0.022018348623853212,0.2722325156209178,selection_x_side:control|long
5,6.0,86400,532,0.03571428571428571,-1.9992115297543265,-2.434109344873254,-1063.5805338293017,70.68488183722664,-10.697096455052232,14.4827479305619,1.7408485628305643,736.5,0.9605263157894737,0.03007518796992481,0.02443609022556391,0.02443609022556391,0.020676691729323307,0.015037593984962405,0.2664814423438646,selection_x_side:control|long
10,4.0,900,994,0.19416498993963782,-1.2662378118431938,-1.833845143871407,-1258.6403849721346,12.149016717301821,-10.860685185466062,2.0899604910151988,1.4722132097771683,900.0,0.4738430583501006,0.1056338028169014,0.05835010060362173,0.03722334004024145,0.015090543259557344,0.002012072434607646,0.21677555318506675,selection_x_side:control|long
10,4.0,3600,990,0.1898989898989899,-1.3533602613219766,-2.151071375004648,-1339.826658708757,16.384678577985255,-10.860685185466062,3.564468537122515,1.4730066557546213,1026.5,0.694949494949495,0.13232323232323231,0.1,0.06464646464646465,0.03333333333333333,0.007070707070707071,0.2904591211584705,selection_x_side:control|long
